Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,12/3/2020,INV19591,Installation of customer provided projector and audio system in conference room on 2nd and 3rd floor. Install includes a wall plate with HDMI to projector and all mounting hardware for projector. Amplifier will be wall mounted above wall plate location. Four ceiling speakers will be installed in rooms.,2,"$1,125.00","$2,250.00",WA,Innovation Lab High School
,Invoice,11/16/2020,INV19564,Vivitek Novo DS,2,$429.00,$858.00,WA,John Muir Elementary School
,Invoice,8/26/2020,INV19375,"ACT will deliver and install the Smart panel, classroom sound system with ceiling speakers, phone, docking station, wireless keyboard and mouse, document camera and screen beam in the new classrooms. We will install the new cabling to connect the Smart panel from the audio system, docking station and document camera.   We will document all asset tags for the presentation equipment. We will document the Mac address, room number and the wall plate port number  for the phone.   ACT will update the Smart panels, connect them to the network and commission the system.  Cables included to complete the install:  (1) 25' HDMI cable (panel to document camera) (1) 15' DisplayPort to HDMI from panel to docking station (1) 25' 3.5 stereo cable (audio system to dock) (1) 6' 3.5 stereo cable (panel to audio system) (1) 16' USB cable (panel to dock) (1) surge protector with 10' cord (2) 25' cat 6 (panel to network and dock to network) (1) 6' HDMI (screen beam to panel) (2) 1 hole plates. One for behind panel and one for teaching location  ACT will dispose of trash off site.",45,"$1,625.00","$73,125.00",WA,Juanita High School
,Invoice,8/26/2020,INV19375,"ACT will deliver and set up new CPU, monitor, keyboard, mouse and switches for 32 station computer lab. We will Install switch on top of table and connect each of 4 work stations to it for network. We will turn on each work station to verify monitor and PC is working properly.   District is responsible for imaging each CPU.",2,"$1,125.00","$2,250.00",WA,Juanita High School
,Invoice,8/26/2020,INV19375,"ACT will pack up CPU, monitor, Keyboard, mouse and switches in existing computer lab and move to the new lab. Movers will move the tables to new lab. ACT will move the hardware and reconnect when tables are in place in the new lab.",1,"$1,125.00","$1,125.00",WA,Juanita High School
,Invoice,8/26/2020,INV19376,Adapter - 90 degree male to female HDMI,50,$0.00,$0.00,WA,Juanita High School
,Invoice,9/21/2020,INV19424,AE Mini Classroom System (KIT) SP-9104: CS-12 (4) Ceiling Speaker Kit (1 each)  XD-9001: XD Receiver with 3' Cat6 Kit (1 each)  XD-9025: Microphone XD Teardrop Mic Kit (1 each) AM-9004: CA-30 Amplifier & Power Supply Only Kit (1 each)  XD-9050: Microphone XD Handheld Mic Kit (1 each),1,"$1,145.00","$1,145.00",WA,Juanita High School
,Invoice,8/26/2020,INV19375,Installation of Large format display in specified locations. ACT will pick up and deliver LFD and Novo DS to site. ACT will mount customer provided wall mount and LFD. ACT will connect network cable to Novo DS for digital signage at each LFD. ACT will perform initial set up of each LFD.,1,$375.00,$375.00,WA,Juanita High School
,Invoice,6/30/2020,INV19271,"Juanita High - ACT will remove Activboards, Front Row amps, mics, keyboards, phones and projectors from  portables. All hardware  will go the the Annex building in the warehouse except what is identified to go to the new building. Act will take the Activboards to the recycling. We will pull speaker wires back to be able to separate portable for moving.",25,$325.00,"$8,125.00",WA,Juanita High School
,Invoice,2/6/2020,INV19046,"Room 114 - Take down Smart panel, cables and mount. Relocate to opposite end of classroom. Re configure speaker wires to the other end of space. Move tech hardware to new Panel location. Re-use cables for Smart panel. Speakers will stay in same locations.",1,$875.00,$875.00,WA,Juanita High School
,Invoice,8/26/2020,INV19375,"Set up teacher tech footprint in rooms 111, 220, 211, 214, 374, 375, 376, 378, 302, 303,, 314, 311 and 320.",1,$900.00,$900.00,WA,Juanita High School
,Invoice,1/16/2020,INV18992,Vivitek Novo DS,1,$429.00,$429.00,WA,Kamiakin Middle School
,Invoice,12/21/2020,INV19609,LU Mobile Transport Case (2),1,"$1,950.00","$1,950.00",WA,Kent Parks & Recreation
,Invoice,12/21/2020,INV19609,"LU Mobile turn-key system for: One interactive video wall, light and sound system",1,"$25,000.00","$25,000.00",WA,Kent Parks & Recreation
,Invoice,12/21/2020,INV19609,LU Wheels for Mobile Unit,1,$400.00,$400.00,WA,Kent Parks & Recreation
,Invoice,12/21/2020,INV19609,Microphone Shure BLX14R kit with headset,1,$800.00,$800.00,WA,Kent Parks & Recreation
,Invoice,9/16/2020,INV19423,SMART Learning Suite Extended Software Maintenance - 11 month,"2,200.00",$30.00,"$66,000.00",WA,Kent School District 415
,Invoice,2/17/2020,INV19066,SMART Meeting Pro,1,$229.00,$229.00,WA,Kidder Mathews
,Invoice,8/26/2020,INV19377,Install Smart panel and all tech footprint in portables. Re-install speaker wiring and connect in cart. Re connect all cabling and hardware. Test system to make sure all parts are functioning,2,"$1,225.00","$2,450.00",WA,Kirkland Junior High School
,Invoice,8/26/2020,INV19377,Remove tech footprint from LWHS portables. Pull speaker wire back to mechanical closet to be able to separate portable. Take Smart panel and all tech footprint to KiMS for re-installation.,2,$325.00,$650.00,WA,Kirkland Junior High School
,Invoice,10/1/2020,INV19474,SMART Board® 6075S interactive display with iQ and SMART Learning Suite,2,"$3,700.00","$7,400.00",WA,Kitsap Community Resources
,Invoice,10/1/2020,INV19474,"SMART Floor Stand Electric, FSE-410, UL certified",1,$999.00,$999.00,WA,Kitsap Community Resources
,Invoice,4/9/2020,INV19158,Installation,1,"$4,000.00","$4,000.00",WA,Knolls Vista Elementary School
,Invoice,7/22/2020,INV19309,Installation,1,$0.00,$0.00,WA,Knolls Vista Elementary School
,Invoice,4/9/2020,INV19158,"LU UNO turn-key system for: One interactive video wall, light and sound system",1,"$16,500.00","$16,500.00",WA,Knolls Vista Elementary School
,Invoice,4/9/2020,INV19158,LU Wireless HDMI IOGEAR 1 port,1,$500.00,$500.00,WA,Knolls Vista Elementary School
,Invoice,4/9/2020,INV19158,Microphone Shure BLX14R kit with headset,1,$625.00,$625.00,WA,Knolls Vista Elementary School
,Invoice,9/10/2020,INV19410,"ACT to Remove 10 existing Cameras from Mauna Kea Bldg, and Transition Bldg. Install new Verkada Cameras in place of old cameras and label existing IP address on each camera. Save undamaged Verkada Boxes and return to Tech room (Nathan Stringer) Return old Cameras back to tech lab as well.   Assumptions: Techs will have temporary access to Lake Stevens School District Verkada Command. All equipment will be onsite, and all existing cables are live and working. Techs will have full access to complete work during normal business hours.   ACT will make effort to put new cameras in the same location as old cameras, but ACT is not responsible for painting and patching of holes.  ***NOT to Exceed***",10,$200.00,"$2,000.00",WA,Lake Stevens School District 4
,Invoice,10/29/2020,INV19545,Verkada 5 Year License,13,$611.00,"$7,943.00",WA,Lake Stevens School District 4
,Invoice,10/29/2020,INV19545,Verkada 5 year Viewing Station License,1,"$1,528.65","$1,528.65",WA,Lake Stevens School District 4
,Invoice,10/29/2020,INV19545,Verkada CD51 Indoor Camera. 5MP. Zoom Lens. 30 days of storage,2,$737.90,"$1,475.80",WA,Lake Stevens School District 4
,Invoice,10/29/2020,INV19545,Verkada CD61 Outdoor Camera. 4K. Zoom Lens. 30 days of storage,9,"$1,181.08","$10,629.72",WA,Lake Stevens School District 4
,Invoice,10/29/2020,INV19545,Verkada Indoor/Outdoor Fisheye Camera. 12MP. Fixed Lens. 30 days of storage,2,"$1,402.70","$2,805.40",WA,Lake Stevens School District 4
,Invoice,10/29/2020,INV19545,Verkada Viewing Station Hardware,1,"$1,528.65","$1,528.65",WA,Lake Stevens School District 4
,Invoice,9/28/2020,INV19462,ACT Installation of Flat Panel Display on fixed TV Wall mount. NO Cables or Power are provided in this installation. Power to be provided by district.,4,$437.50,"$1,750.00",WA,Lake Stevens Senior High School
,Invoice,9/28/2020,INV19462,"Installation of Qty. 2 CAT 6 Plenum Cables from Closest IDF to New printer location. ACT will fish walls and place 2 gang jack in wall at standard outlet height. Test, label and terminate in IDF.  **District to identify where cables are to be terminated in IDF***",1,$500.00,$500.00,WA,Lake Stevens Senior High School
,Invoice,9/28/2020,INV19462,"Wbox Tech 65"" LED 4k TV. High-quality LED TV with LED backlight panel. ATSC/NTSC digital-analog integrated tuner. HDMI 2.0, supports signal in of 260p@60Hz max. HDMI 4 supports MHL feature. Inputs ports include VGA, YPbPr (component), HDMI (4), AV, Composite, USB. Output ports include earphone and coaxial-OUT.",4,$649.00,"$2,596.00",WA,Lake Stevens Senior High School
,Invoice,1/20/2020,INV18997,ACT exchange program (Special),61,$10.00,$610.00,WA,Lake Washington High School
,Invoice,10/13/2020,INV19507,"ACT will deliver and install the Smart panel, classroom sound system with ceiling speakers, phone, docking station, wireless keyboard and mouse, document camera and screen beam in the new classrooms. We will install the new cabling to connect the Smart panel from the audio system, docking station and document camera.   We will document all asset tags for the presentation equipment. We will document the Mac address, room number and the wall plate port number  for the phone.   ACT will update the Smart panels, connect them to the network and commission the system.  Cables included to complete the install:  (1) 25' HDMI cable (panel to document camera) (1) 15' DisplayPort to HDMI from panel to docking station (1) 25' 3.5 stereo cable (audio system to dock) (1) 6' 3.5 stereo cable (panel to audio system) (1) 16' USB cable (panel to dock) (1) surge protector with 10' cord (2) 25' cat 6 (panel to network and dock to network) (1) 6' HDMI (screen beam to panel) (2) 1 hole plates. One for behind panel and one for teaching location  ACT will dispose of trash off site.",23,"$1,625.00","$37,375.00",WA,Lake Washington High School
,Invoice,10/13/2020,INV19507,"ACT will deliver and set up new CPU, monitor, keyboard, mouse and switches for 32 station computer lab. We will Install switch on top of table and connect each of 4 work stations to it for network. We will turn on each work station to verify monitor and PC is working properly.   District is responsible for imaging each CPU.",1,"$1,125.00","$1,125.00",WA,Lake Washington High School
,Invoice,1/20/2020,INV18998,Adapter - 90 degree male to female HDMI,70,$0.00,$0.00,WA,Lake Washington High School
,Invoice,10/13/2020,INV19507,Installation of Large format display in specified locations. ACT will pick up and deliver LFD and Novo DS to site. ACT will mount customer provided wall mount and LFD. ACT will connect network cable to Novo DS for digital signage at each LFD. ACT will perform initial set up of each LFD.,3,$375.00,"$1,125.00",WA,Lake Washington High School
,Invoice,1/20/2020,INV18997,"Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",61,$650.00,"$39,650.00",WA,Lake Washington High School
,Invoice,4/21/2020,INV19168,"1 install cancelled at KiMS and added to EHS KiMS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",2,$650.00,"$1,300.00",WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19174,"1 install cancelled at RHMS and added to EHS RHMS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",1,$650.00,$650.00,WA,Lake Washington School District 414
,Invoice,4/23/2020,INV19178,ACT exchange program (special),196,$10.00,"$1,960.00",WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19174,ACT Special Program,248,$10.00,"$2,480.00",WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19276,ACT Special Program,70,$10.00,$700.00,WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19277,ACT Special Program,55,$10.00,$550.00,WA,Lake Washington School District 414
,Invoice,2/6/2020,INV19038,"ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *   *only stand compatible with 65"" panel.",2,$629.00,"$1,258.00",WA,Lake Washington School District 414
,Invoice,2/6/2020,INV19038,"ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel *   *only stand compatible with 65"" panel.",1,$629.00,$629.00,WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19170,Adapter - 90 degree male to female HDMI,300,$0.00,$0.00,WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19170,Adapter - 90 degree male to female HDMI,50,$0.00,$0.00,WA,Lake Washington School District 414
,Invoice,7/22/2020,INV19310,Adapter - 90 degree male to female HDMI,130,$0.00,$0.00,WA,Lake Washington School District 414
,Invoice,5/28/2020,INV19222,"AE Mini Classroom System  Includes 4 ceiling speakers,  Hand held microphone pendant microphone",76,"$1,145.00","$87,020.00",WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19276,"EAS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",13,$650.00,"$8,450.00",WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19172,EHS - 2 additional installs for EHS,2,$650.00,"$1,300.00",WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19172,"EHS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",91,$650.00,"$59,150.00",WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19276,"Emerson High - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",10,$650.00,"$6,500.00",WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19276,"Emerson K12 - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",10,$650.00,"$6,500.00",WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19276,"Finn Hill - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",32,$650.00,"$20,800.00",WA,Lake Washington School District 414
,Invoice,8/26/2020,INV19373,Hand Sanitizer Stand (dispenser sold separately),130,$79.20,"$10,296.00",WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19169,"ICS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",27,$650.00,"$17,550.00",WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19277,"Inglewood - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",55,$650.00,"$35,750.00",WA,Lake Washington School District 414
,Invoice,9/28/2020,INV19444,"Install 55"" LFD with Actiontech at WANIC",2,$375.00,$750.00,WA,Lake Washington School District 414
,Invoice,9/28/2020,INV19449,"Install 55"" LFD with Actiontech at Westpark location.",1,$375.00,$375.00,WA,Lake Washington School District 414
,Invoice,10/13/2020,INV19504,"Juanita High - ACT will remove Activboards, Front Row amps, mics, keyboards, phones and projectors from 3 portables. All hardware  will go the the Annex building in the warehouse. Act will take the Activboards to the recycling. We will pull speaker wires back to be able to separate portable for moving.  1 portable to relocate to Rose Hill El 2 portables to relocate to Twain",3,$325.00,$975.00,WA,Lake Washington School District 414
,Invoice,1/31/2020,INV19048,"KaMS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",33,$650.00,"$21,450.00",WA,Lake Washington School District 414
,Invoice,2/27/2020,INV19085,"KaMS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",2,$650.00,"$1,300.00",WA,Lake Washington School District 414
,Invoice,1/31/2020,INV19049,"KiMS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",32,$650.00,"$20,800.00",WA,Lake Washington School District 414
,Invoice,6/30/2020,INV19276,"Northstar - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 15' HDMI to DisplayPort, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",5,$650.00,"$3,250.00",WA,Lake Washington School District 414
,Invoice,2/5/2020,INV19029,"Peerless: Cart -fits 32 -75 ,displays with patterns 200x200mm- 600x400mm. avoid blocking display inputs. Fully welded base structure. Integrated cable management. Maneuvers easily on 4 inch (102mm) swivel casters, 2 locking.",7,$560.00,"$3,920.00",WA,Lake Washington School District 414
,Invoice,7/30/2020,INV19332,"Peerless: Cart -fits 32 -75 ,displays with patterns 200x200mm- 600x400mm. avoid blocking display inputs. Fully welded base structure. Integrated cable management. Maneuvers easily on 4 inch (102mm) swivel casters, 2 locking.",2,$560.00,"$1,120.00",WA,Lake Washington School District 414
,Invoice,9/29/2020,INV19464,"Peerless: Cart -fits 32 -75 ,displays with patterns 200x200mm- 600x400mm. avoid blocking display inputs. Fully welded base structure. Integrated cable management. Maneuvers easily on 4 inch (102mm) swivel casters, 2 locking.",5,$560.00,"$2,800.00",WA,Lake Washington School District 414
,Invoice,2/27/2020,INV19078,"Remove existing Activboards and projectors where needed. ACT will take old equipment back to warehouse. Assemble Peerless cart. Install new Viewsonic panel with on cart. Includes (1) 10' USB-c to HDMI, (1) 10' Mini DP to HDMI. Connect ActionTek to panel using 6' HDMI. Any mobile cart installations will include a power strip.",1,$650.00,$650.00,WA,Lake Washington School District 414
,Invoice,2/27/2020,INV19080,"Remove existing Activboards and projectors where needed. ACT will take old equipment back to warehouse. Assemble Peerless cart. Install new Viewsonic panel with on cart. Includes (1) 10' USB-c to HDMI, (1) 10' Mini DP to HDMI. Connect ActionTek to panel using 6' HDMI. Any mobile cart installations will include a power strip.",1,$650.00,$650.00,WA,Lake Washington School District 414
,Invoice,2/27/2020,INV19079,"Remove existing Activboards and projectors where needed. ACT will take old equipment back to warehouse. Assemble Peerless cart. Install new Viewsonic panel with on cart. Includes (1) 10' USB-c to HDMI, (1) 10' Mini DP to HDMI. Connect ActionTek to panel using 6' HDMI. Any mobile cart installations will include a power strip.",1,$650.00,$650.00,WA,Lake Washington School District 414
,Invoice,2/27/2020,INV19081,"Remove existing Activboards and projectors where needed. ACT will take old equipment back to warehouse. Assemble Peerless cart. Install new Viewsonic panel with on cart. Includes (1) 10' USB-c to HDMI, (1) 10' Mini DP to HDMI. Connect ActionTek to panel using 6' HDMI. Any mobile cart installations will include a power strip.",4,$650.00,"$2,600.00",WA,Lake Washington School District 414
,Invoice,7/30/2020,INV19332,"Remove existing Activboards and projectors where needed. ACT will take old equipment back to warehouse. Assemble Peerless cart. Install new Viewsonic panel with on cart. Includes (1) 10' USB-c to HDMI, (1) 10' Mini DP to HDMI. Connect ActionTek to panel using 6' HDMI. Any mobile cart installations will include a power strip.",2,$650.00,"$1,300.00",WA,Lake Washington School District 414
,Invoice,4/21/2020,INV19173,"Renaissance -Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",5,$650.00,"$3,250.00",WA,Lake Washington School District 414
,Invoice,2/27/2020,INV19084,"RHMS - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",48,$650.00,"$31,200.00",WA,Lake Washington School District 414
,Invoice,10/13/2020,INV19505,"Rose Hill El - Install Smart panel, audio and all tech footprint removed from existing rooms in 2 portables coming from Juanita High. Test and commission new systems   Cables included to complete the install:  (2) 25' HDMI cable (panel to document camera and dock) (1) 25' 3.5 stereo cable (audio system to dock) (1) 6' 3.5 stereo cable (panel to audio system) (1) 16' USB cable (panel to dock)  (2) 25' cat 6 (panel to network and dock to network) (1) 6' HDMI (screen beam to panel)  ACT will dispose of trash off site.",2,"$1,225.00","$2,450.00",WA,Lake Washington School District 414
,Invoice,10/13/2020,INV19504,"Rose Hill El - Install Smart panel, audio and all tech footprint removed from existing rooms in 2 portables coming from Juanita High. Test and commission new systems   Cables included to complete the install:  (2) 25' HDMI cable (panel to document camera and dock) (1) 25' 3.5 stereo cable (audio system to dock) (1) 6' 3.5 stereo cable (panel to audio system) (1) 16' USB cable (panel to dock)  (2) 25' cat 6 (panel to network and dock to network) (1) 6' HDMI (screen beam to panel)  ACT will dispose of trash off site.",2,"$1,225.00","$2,450.00",WA,Lake Washington School District 414
,Invoice,10/13/2020,INV19504,Rose Hill Elementary - Remove Smart panel and tech footprint from 4 existing classrooms.,4,$325.00,"$1,300.00",WA,Lake Washington School District 414
,Invoice,1/30/2020,INV19025,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,86,"$2,718.35","$233,778.10",WA,Lake Washington School District 414
,Invoice,2/17/2020,INV19065,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,86,"$2,718.35","$233,778.10",WA,Lake Washington School District 414
,Invoice,5/27/2020,INV19216,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,113,"$2,718.35","$307,173.55",WA,Lake Washington School District 414
,Invoice,5/27/2020,INV19217,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,44,"$2,718.35","$119,607.40",WA,Lake Washington School District 414
,Invoice,5/27/2020,INV19217,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,23,"$2,718.35","$62,522.05",WA,Lake Washington School District 414
,Invoice,7/20/2020,INV19302,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,1,"$2,718.35","$2,718.35",WA,Lake Washington School District 414
,Invoice,11/9/2020,INV19547,SMART Board MX075-V2 Interactive display with IQ and SMART Learning suite. Comes with a mount,172,"$2,718.35","$467,556.20",WA,Lake Washington School District 414
,Invoice,1/30/2020,INV19025,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,86,$66.00,"$5,676.00",WA,Lake Washington School District 414
,Invoice,2/17/2020,INV19065,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,86,$66.00,"$5,676.00",WA,Lake Washington School District 414
,Invoice,5/27/2020,INV19216,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,113,$66.00,"$7,458.00",WA,Lake Washington School District 414
,Invoice,5/27/2020,INV19217,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,44,$66.00,"$2,904.00",WA,Lake Washington School District 414
,Invoice,5/27/2020,INV19217,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,23,$66.00,"$1,518.00",WA,Lake Washington School District 414
,Invoice,7/20/2020,INV19302,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,1,$66.00,$66.00,WA,Lake Washington School District 414
,Invoice,11/9/2020,INV19547,Smart Learning Suite 4yr Extended Maintenance. Priced per quantity.,172,$66.00,"$11,352.00",WA,Lake Washington School District 414
,Invoice,2/27/2020,INV19084,"Stella Schola - Remove Activboard and projector. Install new Smart MX275 interactive panel where Activboard was placed. Install includes (2) 25' HDMI, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",5,$650.00,"$3,250.00",WA,Lake Washington School District 414
,Invoice,10/13/2020,INV19504,Twain - Remove Smart panel and tech footprint from 3 existing rooms and move to new portables from Juanita,3,$325.00,$975.00,WA,Lake Washington School District 414
,Invoice,10/13/2020,INV19504,"Twain El - Install Smart panel, audio and all tech footprint removed from existing rooms in 3 portables coming from Juanita High. Test and commission new systems   Cables included to complete the install:  (2) 25' HDMI cable (panel to document camera and dock) (1) 25' 3.5 stereo cable (audio system to dock) (1) 6' 3.5 stereo cable (panel to audio system) (1) 16' USB cable (panel to dock)  (2) 25' cat 6 (panel to network and dock to network) (1) 6' HDMI (screen beam to panel)",3,"$1,225.00","$3,675.00",WA,Lake Washington School District 414
,Invoice,1/15/2020,INV18987,Vivitek Novo DS,1,$429.00,$429.00,WA,Lake Washington School District 414
,Invoice,5/28/2020,INV19222,Vivitek Novo DS,4,$429.00,"$1,716.00",WA,Lake Washington School District 414
,Invoice,11/12/2020,INV19562,"West Park - Install new Smart 6275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 25' Display port, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display.",1,$600.00,$600.00,WA,Lake Washington School District 414
,Invoice,11/10/2020,INV19552,1 Year Subscription to LU+ (12 new activities/year),1,"$1,500.00","$1,500.00",WA,Lakeview Terrace Elem School
,Invoice,6/24/2020,INV19262,"1300-1215 Cable, 7', Cat6, Plenum Rated  3000-0473 Amp, CA-60  3000-0600 Sensor, XD Receiver, SRC14  3010-0103 Power Supply, Wall Mount 24VDC 2A  3100-0601 Mic, AE, XD Teardrop, STD14  3100-0650 Mic, XD Handheld, SHH14,  3110-0012 Charger, Dual USB Wall Mount Charger Block, for XD Mics  3120-0006 Battery Li-iON Battery Pack, 3.7V 700 mAh 2.6 Wh for XD Mics  3200-0002 Cable, 75', Speaker Wire, Plenum Rated  3200-0003 Cable, 50', Speaker Wire, Plenum Rated  3210-0104 Cable, 15',Plenum Power cable w/2 Spade Lugs to bare wires- use w/3010-0103- for CA-60  3210-0206 Cable, 6', USB 2.0 A Male to Micro-USB B Male, for XD Mics  3300-0003 Speaker, Wall, WS-09",2,"$1,830.00","$3,660.00",WA,Lakewood School District 306
,Invoice,6/24/2020,INV19262,ACT installation of BL panel on fixed mount VESA Mount. Installation of Audio system with hard pan ceiling,2,"$1,100.00","$2,200.00",WA,Lakewood School District 306
,Invoice,6/26/2020,INV19264,ACT Turnkey Package Solution A  Teaching and Learning BoxLight  KCDA 18-053,1,$496.44,$496.44,WA,Lakewood School District 306
,Invoice,5/21/2020,INV19204,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.",2,"$2,769.31","$5,538.62",WA,Lakewood School District 306
,Invoice,6/26/2020,INV19264,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android. UNPLUGD is included.   Reference: KCDA Contract #18-053 State Contract Price $4799.00",1,"$2,769.31","$2,769.31",WA,Lakewood School District 306
,Invoice,5/21/2020,INV19204,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels,2,$79.00,$158.00,WA,Lakewood School District 306
,Invoice,5/21/2020,INV19205,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels,38,$0.00,$0.00,WA,Lakewood School District 306
,Invoice,7/9/2020,INV19295,Boxlight Procolor Integrated module to add 2.4/5GHz wireless and Bluetooth to xx2 series panels,4,$0.00,$0.00,WA,Lakewood School District 306
