Item,Type,Date,Document Number,Description,Qty. Sold,Sales Price,Revenue,Address: Billing Address State,Customer/Project: Company Name
,Invoice,8/20/18,INV17830,MimioMobile 3yr Subscription User License,10.00,$199.00 ,"$1,990.00 ",OR,Brookings Harbor School District 17C
,Invoice,1/25/18,INV17333,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android  **Special Pricing with no OPS**",1.00,"$3,600.00 ","$3,600.00 ",OR,Butler Creek Elementary School
,Invoice,2/19/18,INV17404,"BoxLight BostonX30N-930 Replacement Lamp - For the Boston X26N, Boston WX30N, ProjectoWrite 5 X32N, ProjectoWrite 5 WX30N, ProjectoWrite 6 X32N, and ProjectoWrite 6 WX30N",10.00,$215.00 ,"$2,150.00 ",OR,Central High School
,Invoice,8/8/18,INV17792,"ActivBoard 10Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.  2 stylus, 2 stylus holders, 1 USB extension cable, 4 wall mounting brackets and 1 user guide.",1.00,"$1,299.00 ","$1,299.00 ",OR,Dufur School District 29
,Invoice,8/8/18,INV17792,Promethean ActivSoundBar - For use with  current versions of ActivBoard Touch &  ActivPanel. Mounting brackets included.,1.00,$149.00 ,$149.00 ,OR,Dufur School District 29
,Invoice,8/23/18,INV17849,Promethean ActivSoundBar - For use with  current versions of ActivBoard Touch &  ActivPanel. Mounting brackets included.,2.00,$149.00 ,$298.00 ,OR,Dufur School District 29
,Invoice,10/31/18,INV18066,"HoverCam Ultra 8 Document Camera HDMI, VGA, SuperSpeed USB 3.0 Connectors",1.00,$435.53 ,$435.53 ,OR,Eastmont Community School
,Invoice,7/31/18,INV17749,SMART Board MX275 Interactive display with IQ and SMART Learning suite.,3.00,"$3,782.00 ","$11,346.00 ",OR,Glacier Peak High School
,Invoice,7/9/18,INV17717,HoverCam Solo 5.  5 megapixel document camera,2.00,$260.93 ,$521.86 ,OR,Grants Pass School District 7
,Invoice,7/9/18,INV17716,HoverCam Solo 5.  5 megapixel document camera,1.00,$260.93 ,$260.93 ,OR,Grants Pass School District 7
,Invoice,7/9/18,INV17714,HoverCam Solo 5.  5 megapixel document camera,1.00,$260.93 ,$260.93 ,OR,Grants Pass School District 7
,Invoice,9/4/18,INV17864,HoverCam Solo 5.  5 megapixel document camera,1.00,$260.93 ,$260.93 ,OR,Grants Pass School District 7
,Credit Memo,9/10/18,421,HoverCam Solo 5.  5 megapixel document camera,-1.00,$260.93 ,($260.93),OR,Grants Pass School District 7
,Invoice,4/19/18,INV17539,HoverCam Solo 8+,2.00,$338.53 ,$677.06 ,OR,Hockinson School District 98
,Invoice,7/9/18,INV17715,HoverCam Solo 8+,31.00,$338.53 ,"$10,494.43 ",OR,Hockinson School District 98
,Invoice,10/4/18,INV18002,Replace Hitachi short throw in room 204 with used Boxlight from warehouse. ACT will pick up projector at warehouse.,1.00,$325.00 ,$325.00 ,OR,Horace Mann Elementary School
,Invoice,4/18/18,INV17535,HoverCam Solo 8+,1.00,$338.53 ,$338.53 ,OR,InterMountain ESD
,Invoice,8/14/18,INV17759,"SMART Board 2075 display is a 75"" non-touch LED 4K display with SMART Learning Suite",24.00,"$1,929.33 ","$46,303.92 ",OR,Lake Washington School District 414
,Invoice,2/13/18,INV17389,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",104.00,"$3,591.72 ","$373,538.88 ",OR,Lake Washington School District 414
,Invoice,3/21/18,INV17463,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",52.00,"$3,591.72 ","$186,769.44 ",OR,Lake Washington School District 414
,Invoice,6/20/18,INV17639,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",52.00,"$3,591.72 ","$186,769.44 ",OR,Lake Washington School District 414
,Invoice,6/29/18,INV17671,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",104.00,"$3,591.72 ","$373,538.88 ",OR,Lake Washington School District 414
,Invoice,7/6/18,INV17708,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",25.00,"$3,591.72 ","$89,793.00 ",OR,Lake Washington School District 414
,Invoice,7/9/18,INV17712,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",52.00,"$3,591.72 ","$186,769.44 ",OR,Lake Washington School District 414
,Invoice,10/23/18,INV18046,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",104.00,"$3,591.72 ","$373,538.88 ",OR,Lake Washington School District 414
,Invoice,12/19/18,INV18141,"SMART Board® 6075 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",74.00,"$3,591.72 ","$265,787.28 ",OR,Lake Washington School District 414
,Invoice,11/26/18,INV18101,"SMART Board® 6275 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",52.00,"$3,591.72 ","$186,769.44 ",OR,Lake Washington School District 414
,Invoice,11/26/18,INV18101,"SMART Board® 6275 interactive flat panel features SMART’s proprietary DViT® technology. 75"" 4K LED Display, Aspect ratio 16:9, Contrast ratio: 1200:1, 178 degree viewing angle. Includes: SMART iQ and Learning Suite. iQ includes built-in web browser, wireless screen. The kapp iQ provides one-touch access without connecting an external computer. Includes the power of SMART Notebook® collaborative learning software. Object Awareness allows you to perform mouse functions with your finger, and write in digital ink. Multitouch capabilities: 4 touches on Windows® and Mac computers. Pen ID: Two people can write independently and simultaneously, using different colored ink. Audio: Two 10W speakers, noise level <35dBa",52.00,"$3,591.72 ","$186,769.44 ",OR,Lake Washington School District 414
,Invoice,11/26/18,INV18101,Smart Learning Suite 4yr Extended Maintenance.,52.00,$65.34 ,"$3,397.68 ",OR,Lake Washington School District 414
,Invoice,11/26/18,INV18101,Smart Learning Suite 4yr Extended Maintenance.,52.00,$65.34 ,"$3,397.68 ",OR,Lake Washington School District 414
,Invoice,2/13/18,INV17389,Smart Learning Suite 4yr Extended MNT,104.00,$65.34 ,"$6,795.36 ",OR,Lake Washington School District 414
,Invoice,3/21/18,INV17463,Smart Learning Suite 4yr Extended MNT,52.00,$65.34 ,"$3,397.68 ",OR,Lake Washington School District 414
,Invoice,6/20/18,INV17639,Smart Learning Suite 4yr Extended MNT,52.00,$65.34 ,"$3,397.68 ",OR,Lake Washington School District 414
,Invoice,6/29/18,INV17671,Smart Learning Suite 4yr Extended MNT,104.00,$65.34 ,"$6,795.36 ",OR,Lake Washington School District 414
,Invoice,7/6/18,INV17708,Smart Learning Suite 4yr Extended MNT,25.00,$65.34 ,"$1,633.50 ",OR,Lake Washington School District 414
,Invoice,7/9/18,INV17712,Smart Learning Suite 4yr Extended MNT,52.00,$65.34 ,"$3,397.68 ",OR,Lake Washington School District 414
,Invoice,8/14/18,INV17759,Smart Learning Suite 4yr Extended MNT,24.00,$64.02 ,"$1,536.48 ",OR,Lake Washington School District 414
,Invoice,10/23/18,INV18046,Smart Learning Suite 4yr Extended MNT,104.00,$65.34 ,"$6,795.36 ",OR,Lake Washington School District 414
,Invoice,12/19/18,INV18141,Smart Learning Suite 4yr Extended MNT,74.00,$65.34 ,"$4,835.16 ",OR,Lake Washington School District 414
,Invoice,9/4/18,INV17863,HoverCam Solo 8+,2.00,$338.53 ,$677.06 ,OR,Nyssa Elementary School
,Invoice,10/29/18,INV18057,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop microphone, 1 AA Battery, and Charger (KIT)",1.00,$480.15 ,$480.15 ,OR,Olympia School District 111
,Invoice,6/11/18,INV17633,"Vivitek DH758UST Projector - 1080p, 3500 lumens  (Incl. Mount)  **This unit is going for a demo. Customer has 60 days with the device before having to send back. No payment is due until customer decides whether or not they are keeping the unit**",1.00,"$1,190.00 ","$1,190.00 ",OR,Oregon College of Art and Craft
,Invoice,9/4/18,INV17862,"Vivitek D755WT Projector (incl Mount) - WXGA, 3300 lumens",3.00,$858.00 ,"$2,574.00 ",OR,Raymond School District 116
,Invoice,12/12/18,INV18129,"Vivitek D757WT Projector (incl Mount) - WXGA, 3300 lumens",1.00,$858.00 ,$858.00 ,OR,Raymond School District 116
,Invoice,9/11/18,INV17907,HoverCam Solo 5.  5 megapixel document camera,3.00,$260.93 ,$782.79 ,OR,Shelby Public SD #14
,Invoice,7/31/18,INV17748,SMART Board MX075 Interactive display with IQ and SMART Learning suite.  OETC PRICING,2.00,"$3,782.00 ","$7,564.00 ",OR,Snohomish School District 201
,Invoice,4/18/18,INV17538,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android  **ACT PROMO**",1.00,"$3,100.00 ","$3,100.00 ",OR,Tillamook High School
,Invoice,4/30/18,INV17554,ActivPanel Mobile Stand - For use with current & previous versions of ActivPanel,1.00,$599.00 ,$599.00 ,OR,Tillamook School District 9
,Invoice,4/30/18,INV17554,"Promethean ActivPanel 70"" with ActivConnect OPS-G - 2 x pen, Vesa mount & cable pack. ActivInspire Professional edition available FOC.",1.00,"$3,799.00 ","$3,799.00 ",OR,Tillamook School District 9
,Invoice,8/16/18,INV17823,"ActivBoard 10Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.  2 stylus, 2 stylus holders, 1 USB extension cable, 4 wall mounting brackets and 1 user guide.",1.00,"$1,299.00 ","$1,299.00 ",OR,Victory Academy
,Invoice,8/16/18,INV17823,"Mount Upgrade Kit with DLP ultra short-throw. Wallbox not included. For use with both current and previous versons of 64""/78""/87""/88""/95"" ActivBoards & ActivWall 88""",1.00,"$1,599.00 ","$1,599.00 ",OR,Victory Academy
,,,,,,,,,
,,,,,,,,,
,Invoice,3/7/18,INV17442,"ACT Service Tech will perform a service call on Adjustable System that was possibly damaged due to flooding.   Tech will determine if the unit is damaged or not, and if it the unit is damaged what is damage and why. Is the unit just failing due  to age and use. Findings will be sent to Tom Rudolph in email format.",2.50,$85.00 ,$212.50 ,PA,Philadelphia Insurance Company
,,,,,,,,,
,,,,,,,,,
,Invoice,9/11/18,INV17902,"ActivBoard 10Touch Range 88"" Dry Erase electronic interactive whiteboard. ActivInspire Professional Edition available FOC.  2 stylus, 2 stylus holders, 1 USB extension cable, 4 wall mounting brackets and 1 user guide.",1.00,"$1,299.00 ","$1,299.00 ",UT,Little Valley Elementary School
,,,,,,,,,
,,,,,,,,,
,Invoice,5/21/18,INV17601,"Install 65"" WBOX panel on full range mount and angle toward front doors as much as possible. Install new cat5e cable from upstairs MDF to panel location for Safari endpoint. Extend power from high location in classroom next to Gym to panel location. Install Safari endpoint on panel for signage.",1.00,"$1,025.00 ","$1,025.00 ",WA,Aces Alternative High School
,Invoice,5/21/18,INV17601,SAFARI Montage HD Set-Top - Endpoint,1.00,$475.00 ,$475.00 ,WA,Aces Alternative High School
,Invoice,5/21/18,INV17601,"Wbox Tech 65"" LED 4k TV. High-quality LED TV with LED backlight panel. ATSC/NTSC digital-analog integrated tuner. HDMI 2.0, supports signal in of 260p@60Hz max. HDMI 4 supports MHL feature. Inputs ports include VGA, YPbPr (component), HDMI (4), AV, Composite, USB. Output ports include earphone and coaxial-OUT.",1.00,"$1,095.00 ","$1,095.00 ",WA,Aces Alternative High School
,Invoice,11/7/18,INV18085,"3-hour service call to  replace two bulbs in Promethean Projectors located in Alaska Airlines Conference Room. Please Contact Daryl Tran for scheduling and access:  The address to the Hangar is:  18650 Alaska Service Road Sea-Tac International Airport Seattle, WA 98158  Phone Number is:  253-394-8035  Work Hours: 0730-1600  REPLACEMENT LAMPS WERE PURCHASED ON SO# 9021",3.00,$95.00 ,$285.00 ,WA,Alaska Airlines
,Invoice,10/16/18,INV18034,EST-P1-Lamp - Replacement lamp for extreme short-throw P1,2.00,$139.00 ,$278.00 ,WA,Alaska Airlines
,Credit Memo,10/31/18,427,EST-P1-Lamp - Replacement lamp for extreme short-throw P1,-2.00,$139.00 ,($278.00),WA,Alaska Airlines
,Invoice,10/31/18,INV18067,UST-Lamp - Replacement lamp for ultra short-throw projector. Also known as UST-P1 lamp.,2.00,$139.00 ,$278.00 ,WA,Alaska Airlines
,Invoice,2/7/18,INV17372,Extend data cable in library to front of room from old presentation location to new.,1.00,$325.00 ,$325.00 ,WA,Albert Einstein Elem School
,Invoice,2/7/18,INV17371,Replace VGA cable for document camera in room 142,1.00,$275.00 ,$275.00 ,WA,Albert Einstein Elem School
,Invoice,9/7/18,INV17892,"Bell Elementary- Remove Activboard and projector. Install new Smart 6275 interactive panel where Activboard was placed. Install includes (1) 25' HDMI, (1) 25' Display port, (1) 25' 3.5mm to RCA. ACT will connect the panel to the docking station, document camera and FrontRow amplifier. ACT will connect the ActionTech to the panel for wireless display. ACT will take Activboards and projectors to warehouse. Pods 220 and 209",2.00,$650.00 ,"$1,300.00 ",WA,Alexander Graham Bell Elem Sch
,Invoice,2/9/18,INV17383,MimioView 340H Document Camera,1.00,$449.00 ,$449.00 ,WA,Anacortes Middle School
,Invoice,3/26/18,INV17476,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android  Boxlight Fixed Mount included  State Contract Price: $5499",42.00,"$3,999.00 ","$167,958.00 ",WA,Anacortes School District 103
,Invoice,1/31/18,INV17347,"BoxLight PROCOLOR-710 Replacement remote for PROCOLOR-650H, 700H",1.00,$72.00 ,$72.00 ,WA,Anacortes School District 103
,Invoice,1/31/18,INV17347,"BoxLight PROCOLOR-710 Replacement remote for PROCOLOR-650H, 700H",1.00,$0.00 ,$0.00 ,WA,Anacortes School District 103
,Credit Memo,2/19/18,400,"BoxLight PROCOLOR-710 Replacement remote for PROCOLOR-650H, 700H",-1.00,$72.00 ,($72.00),WA,Anacortes School District 103
,Credit Memo,2/19/18,400,"BoxLight PROCOLOR-710 Replacement remote for PROCOLOR-650H, 700H",-1.00,$0.00 ,$0.00 ,WA,Anacortes School District 103
,Invoice,3/26/18,INV17476,"BoxLight Procolor-PCMODi5 v2.0 - PC Module  State Contract Price: $1,221",42.00,$0.00 ,$0.00 ,WA,Anacortes School District 103
,Invoice,3/26/18,INV17476,"Chief Manufacturing Universal PSBUB Mount - Black for 37-80"" displays that do not exceed 200 lbs.",7.00,$0.00 ,$0.00 ,WA,Anacortes School District 103
,Invoice,3/26/18,INV17476,iRover2 mobile cart for Interactive Flat Panels (CHIEF PSBUB included)  Chief Mount PSBUB mount included in this price  State Contract Pricing $1249.94,7.00,"$1,112.00 ","$7,784.00 ",WA,Anacortes School District 103
,Invoice,3/26/18,INV17476,MimioView 340H Document Camera  State Contract Price: $498.75,42.00,$367.00 ,"$15,414.00 ",WA,Anacortes School District 103
,Invoice,3/6/18,INV17433,ProColor XX1 and XX2 Series Replacement Remote Control,1.00,$72.00 ,$72.00 ,WA,Anacortes School District 103
,Invoice,3/6/18,INV17433,ProColor XX1 and XX2 Series Replacement Remote Control,1.00,$0.00 ,$0.00 ,WA,Anacortes School District 103
,Invoice,11/12/18,INV18094,SMART Learning Suite 1 year software extension.  APPROVAL # DR-NA-40108767,35.00,$30.49 ,"$1,067.15 ",WA,Anacortes School District 103
,Invoice,3/26/18,INV17476,"Wbox Tech 55"" LED 4K TV. High-quality LED TV with LED backlight panel. ATSC/NTSC digital-analog integrated tuner. HDMI 2.0, supports signal in of 260p@60Hz max. HDMI 4 supports MHL feature. Inputs ports include VGA, YPbPr (component), HDMI (4), AV, Composite, USB. Output ports include earphone and coaxial-OUT.   ADI Tilt Mount  Included  State Contract Price: $599.63",29.00,$590.00 ,"$17,110.00 ",WA,Anacortes School District 103
,Invoice,3/26/18,INV17476,"Wbox Tech 65"" LED 4k TV. High-quality LED TV with LED backlight panel. ATSC/NTSC digital-analog integrated tuner. HDMI 2.0, supports signal in of 260p@60Hz max. HDMI 4 supports MHL feature. Inputs ports include VGA, YPbPr (component), HDMI (4), AV, Composite, USB. Output ports include earphone and coaxial-OUT.   WBOX Tilt Mount Included  State Contract Price: 1069.88",23.00,"$1,043.00 ","$23,989.00 ",WA,Anacortes School District 103
,Invoice,8/20/18,INV17827,"BoxLight BALANCEBOX 400-70 For flat panel displays 91 ~ 154 lbs, includes VESA brackets and allows for 16"" of travel",1.00,$786.25 ,$786.25 ,WA,Arlington School District 16
,Invoice,7/2/18,INV17705,"BoxLight Procolor 75"" Interactive Flat Panel Ultra High Def 4k resolution with Android  **ACT Summer Promo Pricing While supplies last**",1.00,"$3,250.00 ","$3,250.00 ",WA,Arlington School District 16
,Invoice,7/2/18,INV17705,BoxLight Procolor-PCMODi5 v2.0 - PC Module,1.00,$749.00 ,$749.00 ,WA,Arlington School District 16
,Invoice,3/20/18,INV17471,"Clear Touch Panel 75"" 6000 Series 4K Interactive Panel with USB HID / AGG / 20 Points of Touch - Ultra HD.",1.00,"$5,759.10 ","$5,759.10 ",WA,Bates Technical College
,Invoice,3/20/18,INV17471,Clear Touch Wifi Module - Dual Band Wireless 2.5GHz and 5.0 GHz (for use with 6000U series),1.00,$107.00 ,$107.00 ,WA,Bates Technical College
,Invoice,4/30/18,INV17556,"Audio Enhancement TearDrop Microphone  Kit - Teacher Mic Kit - Includes teardrop microphone, 1 AA Battery, and Charger (KIT)",1.00,$295.00 ,$295.00 ,WA,Beacon Avenue Elem School
,Invoice,10/8/18,INV18007,Promethean warranty expired in June 2016 and we were unable to troubleshoot via phone. We will need to do an onsite visit to check what the issue is and try to solve there. Could be an electrical issue.,2.00,$85.00 ,$170.00 ,WA,Beacon Hill International ES
,Invoice,10/25/18,INV18055,Change Hitachi short throw for Boxlight short throw in room A104,1.00,$325.00 ,$325.00 ,WA,Benjamin Franklin Elementary School
,Invoice,8/8/18,INV17796,"Install ActivBoard, short throw projector, document camera, wireless keyboard and mouse in 3 rooms. Pick up board and projectors at warehouse.",3.00,$625.00 ,"$1,875.00 ",WA,Benjamin Franklin Elementary School
,Invoice,9/10/18,INV17897,Install new Smart panel and sound system with 4 ceiling speakers in new portable. Includes district standard cable package for panel and connection of pc and document camera if they are in the room at time of install.,1.00,"$1,125.00 ","$1,125.00 ",WA,Benjamin Rush Elem School
,Invoice,9/25/18,INV17963,"Pick up equipment at warehouse. Install Smart 6275 panels in rooms 111 and 134. Install document camera and docking station. Connect USB, 3.5mm and DisplayPort cable from panel to docking station and HDMI cable to document camera. Connect Screenbeam to panel via HDMI. Connect network cables to docking station and panel. We need 2 available data ports.",2.00,$650.00 ,"$1,300.00 ",WA,Benjamin Rush Elem School
,Invoice,7/23/18,INV17746,Mount panel to wall and install wall box kit,1.00,$500.00 ,$500.00 ,WA,Bertschi School
,Invoice,6/25/18,INV17657,"SMART 75"" Interactive Flat Panel 7000 Series. Smart 75"" Interactive Flat Panel 7000 Series with iQ and SMART Learning Suite.  4K Ultra HD video resolution with HDMI 2.0. Object awareness™ technology recognizes when you’re using a finger (touch/drag), pen (write) or fist (erase). SMART ink™ makes notes easy to read, and allows writing to be converted to text and inserted into applications like Microsoft Office®. SilkTouch™ ensures a smooth, comfortable touch experience - Integration with tablets and phones, including Chromebooks using SMART software. ENERGY STAR® certification saves on energy costs   **THIS IS PART OF SMART'S REFRESH APPROVAL PROGRAM**   Please reference all future correspondence with your SMART refresh approval number #SR-40046346",3.00,"$5,269.00 ","$15,807.00 ",WA,Bertschi School
,Invoice,6/25/18,INV17657,"SMART 86"" Interactive Flat Panel 7000 Series. Smart 86"" Interactive Flat Panel 7000 Series with iQ and SMART Learning Suite.  4K Ultra HD video resolution with HDMI 2.0. Object awareness™ technology recognizes when you’re using a finger (touch/drag), pen (write) or fist (erase). SMART ink™ makes notes easy to read, and allows writing to be converted to text and inserted into applications like Microsoft Office®. SilkTouch™ ensures a smooth, comfortable touch experience - Integration with tablets and phones, including Chromebooks using SMART software. ENERGY STAR® certification saves on energy costs   **THIS IS PART OF SMART'S REFRESH APPROVAL PROGRAM**   Please reference all future correspondence with your SMART refresh approval number #SR-40046346",1.00,"$7,399.00 ","$7,399.00 ",WA,Bertschi School
,Invoice,6/25/18,INV17657,SMART Document Camera 550,4.00,$608.00 ,"$2,432.00 ",WA,Bertschi School
,Invoice,7/30/18,INV17758,Safari Montage 9 - 12 Super Core Content Renewal  G113306R - CORE 9-12 Content Package G129407R - 9-12 Expansion Content Package,2.00,"$2,195.00 ","$4,390.00 ",WA,Bremerton School District 100-C
,Invoice,7/30/18,INV17758,Safari Montage Additional Schlessinger Media K-8 Content Package,6.00,$495.00 ,"$2,970.00 ",WA,Bremerton School District 100-C
,Invoice,7/30/18,INV17758,"Safari Montage IPTV Streaming SUP (Annual)  Upgrades and tech support for the Selective Video Streaming and PathwaysSM modules require the IPTV Streaming Software Upgrade Plan (IPTV SUP). This is necessary to support IPTV and live streaming updates and maintenance, including HTML5 live streaming without reliance on a browser or SAFARI Montage Media Player plug-in. Each school building which contains either or both of these software products will need this license to receive updates and support. Renewal Period:  08/01/2018-07/31/2019",1.00,$200.00 ,$200.00 ,WA,Bremerton School District 100-C
,Invoice,7/30/18,INV17758,SAFARI Montage K-12 Super Core Pkg,2.00,"$2,750.00 ","$5,500.00 ",WA,Bremerton School District 100-C
,Invoice,7/30/18,INV17758,Safari Montage K-8 Super Core Content Package (2014) Renewal  G112907R - CORE K-8 Content Package G198104R - K-8 Expansion Content Package,5.00,"$1,250.00 ","$6,250.00 ",WA,Bremerton School District 100-C
,Invoice,7/30/18,INV17758,"Safari Montage Learning Object Repository Annual Enterprise License - price per student, per year. Includes: All WAN Manager licenses, all CreationStation licenses, Auto-converter for all uploads, Managed Home Access (MHA) for all users, Software Upgrade Plan (SUP) for all included software, Interoperability Support Services, and SAFARI Montage LOR Exchange (Summer, 2017); excludes hardware  **Renewal Period 8/1/2017 - 7/31/2018**",1.00,"$11,700.00 ","$11,700.00 ",WA,Bremerton School District 100-C
,Invoice,7/30/18,INV17758,Safari Montage Video Ency 20th Century Content Package,4.00,$295.00 ,"$1,180.00 ",WA,Bremerton School District 100-C
,Invoice,10/2/18,INV17986,"ActivPen Student 50 -2 Pack - for use with 100, 300 & 300 Pro and 500 Pro ranges",1.00,$98.00 ,$98.00 ,WA,Camas School District 117
,Invoice,10/2/18,INV17986,PRM-30 Replacement Lamp (Platinum),1.00,$165.00 ,$165.00 ,WA,Camas School District 117
,Invoice,10/2/18,INV17986,PROMETHEAN PRM20A Projector Lamp,1.00,$59.00 ,$59.00 ,WA,Camas School District 117
,Invoice,10/2/18,INV17986,"Teacher ActivPen 50 - 2 pack for use with 100, 300 & 300 Pro and 500 Pro ranges.",1.00,$74.00 ,$74.00 ,WA,Camas School District 117
,Invoice,3/31/18,INV17455,"Canyon Park MS 207, 203 and 131- Remove projector and Activboard. Install new interactive panel and update cables to new wall plate. Run rca to 3.5 cable from panel to amp for sound. Take board and projector to warehouse.",3.00,$565.00 ,"$1,695.00 ",WA,Cascade Electri/Comm LLC
,Invoice,3/31/18,INV17455,ER stage- Install new interactive panel and new wall plate. Install classroom audio system with wall speakers. Install 3.5 cable from panel to amp for sound.,1.00,$825.00 ,$825.00 ,WA,Cascade Electri/Comm LLC
,Invoice,3/31/18,INV17455,FL 4- lower panel to a different standard height.,1.00,$255.00 ,$255.00 ,WA,Cascade Electri/Comm LLC
,Invoice,3/31/18,INV17455,"HH 13-Remove projector and Activboard. Install new 70"" panel and update cables to new wall plate. Run rca to 3.5 cable from panel to amp for sound. Take board and projector to warehouse.",1.00,$565.00 ,$565.00 ,WA,Cascade Electri/Comm LLC
,Invoice,3/31/18,INV17455,"KMS 312- Remove 70"" panel and swap for 80"" panel. Take 70"" panel back to warehouse.",1.00,$400.00 ,$400.00 ,WA,Cascade Electri/Comm LLC
